Wavelength(nm),Flux
3845.8479646364176,2392170.868423325
3842.670982587487,2385393.8926704065
3839.4924265265017,2356112.108524968
3836.312296453463,2318100.741896015
3833.1305923683703,2338573.588546057
3829.947314271223,2289884.3095327006
3826.762462162022,2274432.047328032
3823.5760360407667,2288289.5602451405
3820.3880359074583,2296424.5375166456
3817.1984617620947,2221073.4975999426
3814.007313604678,2257796.4158851854
3810.8145914352076,2190383.4962186962
3807.6202952536823,2077396.5573650314
3804.424425060103,2118876.5287239943
3801.2269808544697,2159294.854141799
3798.027962636783,2074405.816880317
3794.8273704070425,2030023.7205321814
3791.625204165247,2000873.8475541666
3788.4214639113984,2000245.6063642455
3785.2161496454955,1955035.7864411033
3782.009261367538,1896328.6734591115
3778.800799077527,1886565.0952756621
3775.5907627754623,1836296.0190993517
3772.3791524613434,1818210.7379492957
3769.16596813517,1774233.266206766
3765.951209796943,1766635.9262953126
3762.7348774466623,1683747.2393029835
3759.516971084327,1633642.3125232062
3756.297490709938,1662394.1529574036
3753.0764363234953,1589701.3307270538
3749.8538079249984,1912162.0678042308
3746.629605514447,1762369.2551701486
3743.4038290918425,1557143.492084029
3740.176478657183,1509025.7105614243
3736.94755421047,1445631.403252437
3733.717055751703,1402330.0220581952
3730.4849832808823,1416360.3873888354
3727.2513367980073,1391376.5802754841
3724.016116303078,1359483.7692187869
3720.7793217960952,1322239.2939632928
3717.540953277058,1280774.5595375546
3714.3010107459672,1367066.2139753043
3711.059494202822,1259298.3447186362
3707.8164036476232,1353505.0544154274
3704.5717390803707,1220945.7429145556
3701.3255005010633,1186777.0610726862
3698.077687909702,1191125.4770419404
3694.828301306287,1140683.7013288923
3691.577340690818,1165097.217706105
3688.324806063295,1112322.6329921945
3685.0706974237182,1089939.4094675065
3681.8150147720876,1093145.220804704
3678.557758108402,1085210.429678716
3675.298927432663,1068677.0522818977
3672.03852274487,1036337.9438540468
3668.776544045023,1057263.7454598043
3665.512991333122,1041818.1260506707
3662.247864609167,1045171.6396202809
3658.981163873158,1041029.4021105864
3655.7128891250954,1023649.2986790811
3652.4430403649785,1015579.5196016002
3649.171617592807,1007588.7442109963
3645.898620808582,1013553.7355107052
3642.624050012303,1007766.7068154365
3639.34790520397,1008673.9918397507
3636.0701863835834,1016967.312264377
3632.790893551142,1007972.9592874587
3629.5100267066473,1012830.3496034638
3626.227585850098,1027467.5890337491
3622.943570981495,1047679.1695306769
3619.6579821008377,1004027.8617257717
3616.3708192081267,1008195.6316649399
3613.082082303362,1003603.4946197763
3609.791771386543,1094861.7694196827
3606.4998864576705,1008565.2198930471
3603.206427516743,996111.1838430284
3599.9113945637623,1033944.8226845749
3596.6147875987267,1023772.0653047038
3593.316606621638,1071673.0154451334
3590.016851632495,1033465.2254912406
3586.715522631298,1024743.1876391041
3583.412619618047,1033022.1864404267
3580.108142592742,1010388.5917441741
3576.802091555383,1019087.9984404956
3573.49446650597,1020584.8192298095
3570.1852674445026,1105132.097234294
3566.874494370982,1014260.2511905765
3563.562147285407,1017750.4598620101
3560.248226187778,1010594.4099069169
3556.9327310780945,1011685.3224454371
3553.615661956358,1018705.1161779428
3550.2970188225668,1014265.7412880481
3546.976801676722,1027994.5412349305
3543.6550105188235,1017598.0592488394
3540.33164534887,997313.8402130298
3537.0067061668633,989955.9029656432
3533.680192972802,998290.6775390725
3530.3521057666876,1010807.4663236542
3527.022444548518,996558.6216642096
3523.691209318295,992287.9663216583
3520.3584000760184,976956.378638502
3517.024016821687,992537.8318629478
3513.6880595553025,976739.3946605703
3510.350528276863,991126.6309562426
3507.0114229863702,977295.2055620103
3503.670743683823,982670.9427885129
3500.3284903692224,1081506.5572029625
3496.9846630425673,985173.3539808368
3493.639261703858,958902.9124106711
3490.2922863530953,969398.6688294949
3486.943736990278,983341.5695575826
3483.593613615407,965167.4848946432
3480.241916228482,963993.7799439866
3476.8886448295034,990598.1698426355
3473.53379941847,987536.618732746
3470.177379995383,972878.9468134897
3466.819386560242,943026.6293274093
3463.459819113047,954128.7363587748
3460.0986776537984,961978.0759957387
3456.735962182495,1013595.0613030338
3453.3716726991383,954139.0430265607
3450.005809203727,942438.7778990659
3446.638371696262,946811.1374256246
3443.2693601767432,949774.064020335
3439.89877464517,941622.3598907731
3436.526615101543,951137.2317522933
3433.152881545862,941276.9412271933
3429.777573978127,916912.6614408683
3426.4006923983384,933886.5100275843
3423.0222368064947,931416.8223164746
3419.6422072025985,931892.2752012328
3416.2606035866465,920608.9763903571
3412.8774259586426,927854.8447718674
3409.492674318583,927570.7880997522
3406.1063486664702,928713.7751218983
3402.7184490023033,937694.6003997428
3399.328975326082,914572.0935754632
3395.9379276378077,914891.3148776897
3392.5453059374777,920086.0134620412
3389.151110225095,915714.06134827
3385.755340500658,929161.7448652773
3382.357996764167,885262.9682232306
3378.959079015622,898785.4973371471
3375.558587255023,944179.7454474864
6995.840603535045,205417.07633988324
6995.459066894019,203917.89476980883
6995.075956240938,203681.212224703
6994.691271575803,209009.39989312438
6994.305012898613,207149.730742209
6993.917180209371,205163.89082379203
6993.527773508074,203971.65452706045
6993.136792794722,201335.6709522742
6992.744238069317,206406.72303273412
6992.350109331858,204396.2467302007
6991.954406582346,205342.95223139995
6991.557129820778,202115.16067220873
6991.1582790471575,216443.73032602857
6990.757854261483,202151.3371762886
6990.355855463754,224911.46610921758
6989.95228265397,206605.93860291486
6989.547135832133,203882.8961440908
6989.140414998243,227066.32438506518
6988.732120152298,205131.6442121694
6988.322251294298,203934.15495939704
6987.910808424245,226078.51700668567
6987.497791542139,203479.0833455176
6987.083200647978,204816.53251905413
6986.667035741762,210720.29750584753
6986.249296823494,208959.08738924775
6985.82998389317,203663.32588498987
6985.409096950793,209632.18322685553
6984.986635996363,206337.7203672058
6984.562601029877,210264.32244837622
6984.136992051338,207049.44479126096
6983.709809060746,203916.32062466856
6983.281052058098,211132.6594249693
6982.850721043397,208613.0277405949
6982.418816016643,215900.90443761754
6981.985336977834,205912.5692130137
6981.550283926971,205291.0705823723
6981.113656864054,210243.84801566415
6980.675455789083,208202.4669144084
6980.235680702058,215550.67216528457
6979.794331602979,210535.51484271482
6979.351408491845,215761.73442036568
6978.906911368659,210523.47005529012
6978.460840233417,208941.38079208645
6978.013195086123,208669.21764577687
6977.563975926773,211128.48869656344
6977.113182755371,209548.37323330282
6976.660815571914,215450.2447363348
6976.206874376403,212942.85459984353
6975.751359168838,219830.08251896553
6975.294269949219,217462.75880650696
6974.8356067175455,214344.6135894255
6974.375369473819,224407.2077731143
6973.913558218038,219946.704394588
6973.450172950203,219889.85801450204
6972.985213670314,216862.80807747683
6972.518680378371,235771.48458331937
6972.050573074374,223109.24814059617
6971.580891758323,219090.47769295887
6971.109636430218,227476.94294797888
6970.636807090059,221889.60463767115
6970.162403737846,225653.3381005901
6969.686426373579,235292.4175200502
6969.208874997258,224103.99358697783
6968.729749608883,227120.33962541062
6968.249050208453,238884.76045353911
6967.766776795971,224797.56798582646
6967.282929371433,229809.25783574718
6966.7975079348425,230778.5658676026
6966.310512486198,236877.84333490997
6965.8219430254985,232449.19890389623
6965.331799552746,236110.43689020642
6964.840082067939,234922.24447581318
6964.346790571078,250145.80113539763
6963.851925062163,230270.62115096222
6963.355485541193,237009.4677371542
6962.8574720081715,241206.18185912722
6962.357884463093,244604.47926084494
6961.856722905962,236476.93892722603
6961.353987336778,243414.37902007645
6960.849677755538,243921.2729880804
6960.343794162246,243273.4594386442
6959.836336556899,243766.696252157
6959.3273049394975,251318.0252361716
6958.816699310042,254858.85247720915
6958.304519668533,256117.15387584214
6957.79076601497,250297.35068306187
6957.275438349354,249902.9714771179
6956.758536671683,250305.28325263518
6956.240060981957,261073.53791784277
6955.720011280178,251120.81247348012
6955.198387566345,258167.4033307541
6954.675189840459,255702.71374009302
6954.1504181025175,293613.7687150534
6953.6240723525225,258435.74137158992
6953.096152590474,263756.5605540315
6952.56665881637,266232.978315165
6952.035591030213,265962.52264314104
6951.502949232002,269449.1785601427
6950.968733421738,272558.6143325395
6950.432943599419,267296.21087934787
6949.895579765045,270729.5085831583
6949.356641918618,270919.4477834252
6948.816130060138,274266.91618671245
6948.274044189603,281420.1146587681
6947.730384307014,279808.888931421
6947.185150412371,278266.2358405831
6946.638342505673,281434.48494142754
6946.089960586923,295479.13904894533
6945.540004656118,284231.37123833626
6944.988474713259,282001.30616551713
6944.435370758346,286137.18316107657
6943.880692791378,280353.3078764647
6943.324440812357,292117.6069948683
6942.766614821282,286812.43126858433
6942.207214818154,294513.31450508686
6941.646240802971,309408.46859841427
6941.083692775734,365986.0670296783
6940.519570736443,317883.97108074
6939.953874685098,297270.0624590472
6939.386604621698,298620.13450193044
6938.817760546245,296715.06970672327
6938.247342458738,299496.1778920347
6937.675350359178,298681.59427543124
6937.101784247562,300199.97818896454
6936.526644123894,305816.53199627023
6935.949929988171,304440.69238877547
6935.371641840394,310973.59490712755
6934.791779680563,306595.26478519145
6934.210343508677,314447.32432043634
6933.627333324739,320526.4835095568
6933.0427491287455,319120.62809321855
6932.4565909206985,315780.3846871046
6931.868858700597,315733.6777242552
6931.2795524684425,315083.2138064495
6930.688672224233,318141.45386193524
6930.096217967971,313279.0382076455
6929.502189699653,323368.55637370865
6928.906587419283,320698.19145976484
6928.309411126857,320617.96276748437
6927.7106608223785,329242.6443293847
6927.110336505845,328997.24074101454
6926.5084381772585,326512.0691329669
6925.9049658366175,331979.2081952647
6925.299919483923,330164.1044916445
6924.693299119173,334856.6947678691
6924.085104742371,334476.4972912025
6923.475336353514,341514.39425340854
6922.863993952603,334082.5598244392
6922.251077539638,343933.2217421581
6921.636587114618,338575.9841911111
6921.020522677546,347786.3594997495
6920.402884228418,341643.8821105502
6919.783671767237,351529.84208915825
6919.162885294002,350262.68724749563
6918.540524808714,350058.8179296386
6917.916590311371,352523.9863349172
6917.291081801974,352104.2137799333
6916.663999280523,353315.7969042303
6916.035342747018,359990.9697282193
6915.405112201458,354529.63536538964
6914.773307643845,364711.3035427307
6914.139929074178,362497.25167682936
6913.504976492458,365263.72065633215
6912.868449898683,369118.7642056024
6912.230349292854,371141.60521396756
6911.590674674971,369413.07077748195
6910.949426045033,376781.8328547427
6910.306603403043,377042.2339883195
6909.662206748998,378382.4644721598
6909.016236082899,388128.69190508476
6908.368691404746,381689.41024584137
6907.719572714538,383890.21410881483
6907.068880012277,387172.033973202
6906.416613297963,392073.8083731705
6905.762772571594,392074.48011421517
6905.10735783317,388674.5215829181
6904.450369082693,400143.1723775602
6903.791806320162,395480.31485699967
6903.131669545578,397473.6469826207
6902.469958758938,399788.4834151648
6901.8066739602455,398355.7346263705
6901.141815149499,401666.06258429564
6900.475382326697,408862.61564319924
6899.807375491842,404825.5716411696
6899.137794644933,420568.85889306536
6898.466639785971,406257.14406715264
6897.793910914954,403830.07953129197
6897.119608031882,404617.21321346256
6896.443731136757,410355.3213013727
6895.766280229578,408553.6565651733
6895.087255310345,408387.2380976639
6894.406656379059,405533.5392420511
6893.724483435718,404563.415211598
6893.040736480322,423069.383742801
6892.355415512874,415019.5398292976
6891.66852053337,402535.03337200993
6890.980051541813,406448.5943108311
6890.290008538203,401975.492256264
6889.598391522538,401870.5439942402
6888.905200494819,394592.9852717209
6888.210435455046,403970.15516919986
6887.514096403219,406552.93128725153
6886.816183339338,401630.2365842215
6886.116696263402,398600.9991719919
6885.415635175414,405482.77132952615
6884.713000075371,405635.21680329944
6884.008790963273,406145.9129929054
6883.303007839123,404341.42734375806
6882.595650702917,404439.9904098772
6881.886719554659,404019.77587000985
6881.176214394346,403388.61813837057
6880.464135221979,402918.5488369574
6879.750482037558,403054.2005227154
6879.035254841083,413065.32458873536
6878.318453632554,416708.959644708
6877.600078411971,413063.8646417368
