Wavelength(A),Weight
3.623322332233223278e+03,1.610670558892795867e+00
3.623707370737073688e+03,1.610330068044396157e+00
3.624092409240924098e+03,1.609989330961506093e+00
3.624477447744774508e+03,1.609647814136063060e+00
3.624862486248624919e+03,1.609306297310620026e+00
3.625247524752475329e+03,1.608997840092501130e+00
3.625632563256325739e+03,1.608707749322895619e+00
3.626017601760176149e+03,1.608417647621714686e+00
3.626402640264026559e+03,1.608127317723894834e+00
3.626787678767876969e+03,1.607836987826075204e+00
3.627172717271727379e+03,1.607552631825478473e+00
3.627557755775577334e+03,1.607275619532933186e+00
3.627942794279427744e+03,1.606998607240387456e+00
3.628327832783278154e+03,1.606760712991537332e+00
3.628712871287128564e+03,1.606529644710043669e+00
3.629097909790978974e+03,1.606298270659710203e+00
3.629482948294829384e+03,1.606065999916487685e+00
3.629867986798679794e+03,1.605833729173265167e+00
3.630253025302530204e+03,1.605622897571072905e+00
3.630638063806380615e+03,1.605423251607678958e+00
3.631023102310231025e+03,1.605225680881662287e+00
3.631408140814081435e+03,1.605060622207890697e+00
3.631793179317931845e+03,1.604895563534119107e+00
3.632178217821782255e+03,1.604729914959703407e+00
3.632563256325632665e+03,1.604563581809231643e+00
3.632948294829483075e+03,1.604397248658759656e+00
3.633333333333333485e+03,1.604279570275243927e+00
3.633718371837183895e+03,1.604169439000794117e+00
3.634103410341033850e+03,1.604064446932497834e+00
3.634488448844884260e+03,1.603973451000108685e+00
3.634873487348734670e+03,1.603882455067719537e+00
3.635258525852585080e+03,1.603790438905294824e+00
3.635643564356435490e+03,1.603697923481363308e+00
3.636028602860285901e+03,1.603611621515972585e+00
3.636413641364136311e+03,1.603602748803168776e+00
3.636798679867986721e+03,1.603593876090364745e+00
3.637183718371837131e+03,1.603584724570897402e+00
3.637568756875687541e+03,1.603575267532751258e+00
3.637953795379537951e+03,1.603565810494605115e+00
3.638338833883388361e+03,1.603575005040162926e+00
3.638723872387238771e+03,1.603586742983498459e+00
3.639108910891089181e+03,1.603618632075028083e+00
3.639493949394939591e+03,1.603701611451372688e+00
3.639878987898790001e+03,1.603784590827717071e+00
3.640264026402640411e+03,1.603866364179564741e+00
3.640649064906490821e+03,1.603947584770184287e+00
3.641034103410341231e+03,1.604033216517029237e+00
3.641419141914191641e+03,1.604164240484384774e+00
3.641804180418041597e+03,1.604295264451740088e+00
3.642189218921892007e+03,1.604451813338878541e+00
3.642574257425742417e+03,1.604634777549978519e+00
3.642959295929592827e+03,1.604817741761078498e+00
3.643344334433443237e+03,1.604999047935320444e+00
3.643729372937293647e+03,1.605180158111594979e+00
3.644114411441144057e+03,1.605386031762247034e+00
3.644499449944994467e+03,1.605650480554214443e+00
3.644884488448844877e+03,1.605914929346181852e+00
3.645269526952695287e+03,1.606198949455570624e+00
3.645654565456545697e+03,1.606491357272425979e+00
3.646039603960396107e+03,1.606783570484301205e+00
3.646424642464246517e+03,1.607074086308296845e+00
3.646809680968096927e+03,1.607364602132292486e+00
3.647194719471947337e+03,1.607716395249111807e+00
3.647579757975797747e+03,1.608128080861176867e+00
3.647964796479648157e+03,1.608539766473241928e+00
3.648349834983498113e+03,1.608950688227777981e+00
3.648734873487348523e+03,1.609361533116147935e+00
3.649119911991198933e+03,1.609781934509618040e+00
3.649504950495049343e+03,1.610223465423539446e+00
3.649889988998899753e+03,1.610664996337460630e+00
3.650275027502750163e+03,1.611177936836413638e+00
3.650660066006600573e+03,1.611719441169379152e+00
3.651045104510450983e+03,1.612260723801196338e+00
3.651430143014301393e+03,1.612800335563383536e+00
3.651815181518151803e+03,1.613339947325570511e+00
3.652200220022002213e+03,1.613915665704753089e+00
3.652585258525852623e+03,1.614524713268854494e+00
3.652970297029703033e+03,1.615133760832956122e+00
3.653355335533553443e+03,1.615808603192569359e+00
3.653740374037403853e+03,1.616488945426729940e+00
3.654125412541254263e+03,1.617168612035392750e+00
3.654510451045104674e+03,1.617846879980744390e+00
3.654895489548955084e+03,1.618525147926096031e+00
3.655280528052805494e+03,1.619285667958504371e+00
3.655665566556655449e+03,1.620076830925305300e+00
3.656050605060505859e+03,1.620872895565470317e+00
3.656435643564356269e+03,1.621701353873079565e+00
3.656820682068206679e+03,1.622529812180688591e+00
3.657205720572057089e+03,1.623357039862025841e+00
3.657590759075907499e+03,1.624183194858430657e+00
3.657975797579757909e+03,1.625009349854835694e+00
3.658360836083608319e+03,1.625987681445738131e+00
3.658745874587458729e+03,1.626976220003344631e+00
3.659130913091309139e+03,1.627964214592678038e+00
3.659515951595159549e+03,1.628951153243599625e+00
3.659900990099009960e+03,1.629938091894520991e+00
3.660286028602860370e+03,1.630955264587251374e+00
3.660671067106710780e+03,1.631982902909838717e+00
3.661056105610561190e+03,1.633029446820473352e+00
3.661441144114411600e+03,1.634186829374756789e+00
3.661826182618262010e+03,1.635344211929040004e+00
3.662211221122111965e+03,1.636500200005908789e+00
3.662596259625962375e+03,1.637655040544074403e+00
3.662981298129812785e+03,1.638809881082239794e+00
3.663366336633663195e+03,1.640049390438880428e+00
3.663751375137513605e+03,1.641293222227695470e+00
3.664136413641364015e+03,1.642568957919410044e+00
3.664521452145214425e+03,1.643902841047055086e+00
3.664906490649064835e+03,1.645236724174699905e+00
3.665291529152915246e+03,1.646568593188042273e+00
3.665676567656765656e+03,1.647899816164721365e+00
3.666061606160616066e+03,1.649253668805370943e+00
3.666446644664466476e+03,1.650726327181864850e+00
3.666831683168316886e+03,1.652198985558358979e+00
3.667216721672167296e+03,1.653697622343846874e+00
3.667601760176017706e+03,1.655216435254086349e+00
3.667986798679868116e+03,1.656735248164325824e+00
3.668371837183718526e+03,1.658251641391106812e+00
3.668756875687568936e+03,1.659767948711966090e+00
3.669141914191419346e+03,1.661356703930232381e+00
3.669526952695269756e+03,1.663069575313823378e+00
3.669911991199119711e+03,1.664782446697412155e+00
3.670297029702970121e+03,1.666493391823958614e+00
3.670682068206820531e+03,1.668203766207676741e+00
3.671067106710670942e+03,1.669922595749469219e+00
3.671452145214521352e+03,1.671681483335252238e+00
3.671837183718371762e+03,1.673440370921035480e+00
3.672222222222222172e+03,1.675286608963998169e+00
3.672607260726072582e+03,1.677196846351825421e+00
3.672992299229922992e+03,1.679107083739652451e+00
3.673377337733773402e+03,1.681014309802880247e+00
3.673762376237623812e+03,1.682921474410504104e+00
3.674147414741474222e+03,1.684867766640141262e+00
3.674532453245324632e+03,1.686877130260486801e+00
3.674917491749175042e+03,1.688886493880832340e+00
3.675302530253025452e+03,1.690975907436437220e+00
3.675687568756875862e+03,1.693087152792567496e+00
3.676072607260725817e+03,1.695197748599994059e+00
3.676457645764576228e+03,1.697305549379679146e+00
3.676842684268426638e+03,1.699413350159364455e+00
3.677227722772277048e+03,1.701613896745209908e+00
3.677612761276127458e+03,1.703878514105359621e+00
3.677997799779977868e+03,1.706143131465509333e+00
3.678382838283828278e+03,1.708456759397586788e+00
3.678767876787678688e+03,1.710770668999618049e+00
3.679152915291529098e+03,1.713083209975866605e+00
3.679537953795379508e+03,1.715393673397869412e+00
3.679922992299229918e+03,1.717704136819872440e+00
3.680308030803080328e+03,1.720183672532228591e+00
3.680693069306930738e+03,1.722705476317172746e+00
3.681078107810781148e+03,1.725226421340358307e+00
3.681463146314631558e+03,1.727743991792688227e+00
3.681848184818481968e+03,1.730261562245018148e+00
3.682233223322332378e+03,1.732809589594810351e+00
3.682618261826182788e+03,1.735377442660875014e+00
3.683003300330033198e+03,1.737946639683819017e+00
3.683388338833883608e+03,1.740671287719113947e+00
3.683773377337733564e+03,1.743395935754405546e+00
3.684158415841583974e+03,1.746118643466632925e+00
3.684543454345434384e+03,1.748838575438917076e+00
3.684928492849284794e+03,1.751558507411201004e+00
3.685313531353135204e+03,1.754362956867555834e+00
3.685698569856985614e+03,1.757186682241330455e+00
3.686083608360836024e+03,1.760032553623438245e+00
3.686468646864686434e+03,1.762958267193484696e+00
3.686853685368536844e+03,1.765883980763531147e+00
3.687238723872387254e+03,1.768806543738362436e+00
3.687623762376237664e+03,1.771727175703223578e+00
3.688008800880088074e+03,1.774651370601023181e+00
3.688393839383938484e+03,1.777727880881942335e+00
3.688778877887788894e+03,1.780804391162861711e+00
3.689163916391639304e+03,1.783900994925547989e+00
3.689548954895489715e+03,1.787024704660282515e+00
3.689933993399339670e+03,1.790148414395013265e+00
3.690319031903190080e+03,1.793268806620469169e+00
3.690704070407040490e+03,1.796388512464695220e+00
3.691089108910890900e+03,1.799554940164339811e+00
3.691474147414741310e+03,1.802876530569016422e+00
3.691859185918591720e+03,1.806198120973693255e+00
3.692244224422442130e+03,1.809516407691156958e+00
3.692629262926292540e+03,1.812832789579956971e+00
3.693014301430142950e+03,1.816150941122390172e+00
3.693399339933993360e+03,1.819514967532080973e+00
3.693784378437843770e+03,1.822878993941771553e+00
3.694169416941694180e+03,1.826308201901453820e+00
3.694554455445544590e+03,1.829820368197488722e+00
3.694939493949395001e+03,1.833332534493523625e+00
3.695324532453245411e+03,1.836840116142708368e+00
3.695709570957095821e+03,1.840346843027226065e+00
3.696094609460946231e+03,1.843877644596355614e+00
3.696479647964796641e+03,1.847482349848479588e+00
3.696864686468647051e+03,1.851087055100603562e+00
3.697249724972497461e+03,1.854753326153468551e+00
3.697634763476347871e+03,1.858452956649025767e+00
3.698019801980197826e+03,1.862152288722749516e+00
3.698404840484048236e+03,1.865846116571630464e+00
3.698789878987898646e+03,1.869539944420511191e+00
3.699174917491749056e+03,1.873300609171452802e+00
3.699559955995599466e+03,1.877141562276442466e+00
3.699944994499449876e+03,1.880982515381431908e+00
3.700330033003300287e+03,1.884860128880516905e+00
3.700715071507150697e+03,1.888743852445284643e+00
3.701100110011001107e+03,1.892626383151511993e+00
3.701485148514851517e+03,1.896505518798817347e+00
3.701870187018701927e+03,1.900384654446122701e+00
3.702255225522552337e+03,1.904390150839127438e+00
3.702640264026402747e+03,1.908459916921755095e+00
3.703025302530253157e+03,1.912529228311225626e+00
3.703410341034103567e+03,1.916592075150157060e+00
3.703795379537953977e+03,1.920654921989088715e+00
3.704180418041803932e+03,1.924738384796412127e+00
3.704565456545654342e+03,1.928845229128873573e+00
3.704950495049504752e+03,1.932952073461335019e+00
3.705335533553355162e+03,1.937179631339382979e+00
3.705720572057205572e+03,1.941424999412681540e+00
3.706105610561055983e+03,1.945668266222348119e+00
3.706490649064906393e+03,1.949905973438654350e+00
3.706875687568756803e+03,1.954143680654960580e+00
3.707260726072607213e+03,1.958443569174074250e+00
3.707645764576457623e+03,1.962773105318577294e+00
3.708030803080308033e+03,1.967109656044696120e+00
3.708415841584158443e+03,1.971526874459396339e+00
3.708800880088008853e+03,1.975944092874096780e+00
3.709185918591859263e+03,1.980357429324496099e+00
3.709570957095709673e+03,1.984766608168159197e+00
3.709955995599560083e+03,1.989175787011822294e+00
3.710341034103410493e+03,1.993708293893483585e+00
3.710726072607260903e+03,1.998256714070370421e+00
3.711111111111111313e+03,2.002816095995052503e+00
3.711496149614961723e+03,2.007402502426675728e+00
3.711881188118811679e+03,2.011988908858293179e+00
3.712266226622662089e+03,2.016571027690654550e+00
3.712651265126512499e+03,2.021151233048964713e+00
3.713036303630362909e+03,2.025748594484472420e+00
3.713421342134213319e+03,2.030510758237301872e+00
3.713806380638063729e+03,2.035272921990131323e+00
3.714191419141914139e+03,2.040030728237016699e+00
3.714576457645764549e+03,2.044784126891683318e+00
3.714961496149614959e+03,2.049537525546349936e+00
3.715346534653465369e+03,2.054327709195969742e+00
3.715731573157315779e+03,2.059121980067250668e+00
3.716116611661166189e+03,2.063955859309535068e+00
3.716501650165016599e+03,2.068880912537900851e+00
3.716886688668867009e+03,2.073805965766266635e+00
3.717271727172717419e+03,2.078724649079951359e+00
3.717656765676567829e+03,2.083640676113425183e+00
3.718041804180417785e+03,2.088566145329754598e+00
3.718426842684268195e+03,2.093569139836949144e+00
3.718811881188118605e+03,2.098572134344144136e+00
3.719196919691969015e+03,2.103616951503060939e+00
3.719581958195819425e+03,2.108701722144907365e+00
3.719966996699669835e+03,2.113786492786754234e+00
3.720352035203520245e+03,2.118862463617839698e+00
3.720737073707370655e+03,2.123937609466665766e+00
3.721122112211221065e+03,2.129054066021648151e+00
3.721507150715071475e+03,2.134259470853849372e+00
3.721892189218921885e+03,2.139464875686050149e+00
3.722277227722772295e+03,2.144694116617245072e+00
3.722662266226622705e+03,2.149932627142493224e+00
3.723047304730473115e+03,2.155170169207963671e+00
3.723432343234323525e+03,2.160400796921067457e+00
3.723817381738173935e+03,2.165631424634171243e+00
3.724202420242024345e+03,2.170948661194772811e+00
3.724587458745874756e+03,2.176344033998225846e+00
3.724972497249725166e+03,2.181739406801678882e+00
3.725357535753575576e+03,2.187124649895292983e+00
3.725742574257425531e+03,2.192509113780451990e+00
3.726127612761275941e+03,2.197905034657128720e+00
3.726512651265126351e+03,2.203324067051166235e+00
3.726897689768976761e+03,2.208743099445203750e+00
3.727282728272827171e+03,2.214246597791874382e+00
3.727667766776677581e+03,2.219780661638913966e+00
3.728052805280527991e+03,2.225313147675849201e+00
3.728437843784378401e+03,2.230835706657543493e+00
3.728822882288228811e+03,2.236358265639237786e+00
3.729207920792079221e+03,2.241920496816233399e+00
3.729592959295929631e+03,2.247516522826262797e+00
3.729977997799780042e+03,2.253112548836292195e+00
3.730363036303630452e+03,2.258772534877273142e+00
3.730748074807480862e+03,2.264436397283766222e+00
3.731133113311331272e+03,2.270096039015693457e+00
3.731518151815181682e+03,2.275747692859394267e+00
3.731903190319031637e+03,2.281399346703087971e+00
3.732288228822882047e+03,2.287132257679585834e+00
3.732673267326732457e+03,2.292892461128167803e+00
3.733058305830582867e+03,2.298656312890847264e+00
3.733443344334433277e+03,2.304440608979693828e+00
3.733828382838283687e+03,2.310224905068539947e+00
3.734213421342134097e+03,2.316003567957339637e+00
3.734598459845984507e+03,2.321777701056411569e+00
3.734983498349834917e+03,2.327551834155483057e+00
3.735368536853685328e+03,2.333453384613176418e+00
3.735753575357535738e+03,2.339360640325733875e+00
3.736138613861386148e+03,2.345263191676724812e+00
3.736523652365236558e+03,2.351157379718264995e+00
3.736908690869086968e+03,2.357051567759805177e+00
3.737293729372937378e+03,2.362964419643576175e+00
3.737678767876787788e+03,2.368883073395905203e+00
3.738063806380638198e+03,2.374816529768946083e+00
3.738448844884488608e+03,2.380824509680743439e+00
3.738833883388339018e+03,2.386832489592540352e+00
3.739218921892189428e+03,2.392832754808983164e+00
3.739603960396039838e+03,2.398827166161110913e+00
3.739988998899889793e+03,2.404821577513232000e+00
3.740374037403740203e+03,2.410869538435970849e+00
3.740759075907590613e+03,2.416919074346080887e+00
3.741144114411441024e+03,2.422987300633421270e+00
3.741529152915291434e+03,2.429086772665902227e+00
3.741914191419141844e+03,2.435186244698383184e+00
3.742299229922992254e+03,2.441274824013268674e+00
3.742684268426842664e+03,2.447360279681196626e+00
3.743069306930693074e+03,2.453460844990387191e+00
3.743454345434543484e+03,2.459630243109772962e+00
3.743839383938393894e+03,2.465799641229158290e+00
3.744224422442244304e+03,2.471977802529523593e+00
3.744609460946094714e+03,2.478162235518237111e+00
3.744994499449945124e+03,2.484346668506950628e+00
3.745379537953795534e+03,2.490519370511611097e+00
3.745764576457645489e+03,2.496691902502003124e+00
3.746149614961495899e+03,2.502904971515001797e+00
